id_ocorrencia,data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,status_investigacao,latitude,longitude
OCR104109,2024-07-24 19:48:16.968061,Casa Forte,Ameaça,Estupro Coletivo,Nenhum,3,1,Feminino,38,Delegacia Boa Viagem,Em Investigação,-8.101435721595752,-34.88497528397568
OCR104110,2024-06-02 19:48:16.968063,Torre,Estupro,Estelionato Bancário,Nenhum,2,3,Feminino,60,Delegacia Casa Forte,Arquivado,-8.077825850859153,-34.89619190539361
OCR104111,2023-09-07 19:48:16.968065,Afogados,Roubo,Golpe Telefônico,Explosivos,0,3,Masculino,30,Delegacia Pina,Em Investigação,-8.093264800803901,-34.883735364944165
OCR104112,2022-12-13 19:48:16.968066,Espinheiro,Latrocínio,Crime Cibernético,Objeto Contundente,4,4,Feminino,59,Delegacia Santo Amaro,Concluído,-8.088614031771112,-34.89190912753662
OCR104113,2023-10-06 19:48:16.968068,Pina,Ameaça,Estupro Coletivo,Arma de Fogo,0,4,Feminino,22,Delegacia Torre,Arquivado,-8.10634564343754,-34.919868162314096
OCR104114,2024-03-14 19:48:16.968070,Casa Forte,Estelionato,Crime Cibernético,Objeto Contundente,4,1,Não Informado,56,Delegacia Santo Amaro,Concluído,-8.08320982339671,-34.85129591156591
OCR104115,2023-08-15 19:48:16.968072,Torre,Latrocínio,Emboscada,Objeto Contundente,3,0,Não Informado,31,Delegacia Santo Amaro,Arquivado,-8.133783404007996,-34.932301134648085
OCR104116,2025-06-25 19:48:16.968073,Espinheiro,Ameaça,Crime Cibernético,Explosivos,4,3,Masculino,21,Delegacia Torre,Concluído,-8.05235953280119,-34.862117920183316
OCR104117,2025-01-19 19:48:16.968076,Casa Forte,Homicídio,Arrombamento,Arma de Fogo,2,0,Feminino,20,Delegacia Casa Forte,Arquivado,-8.137788370027417,-34.8591598626612
OCR104118,2024-11-07 19:48:16.968078,Espinheiro,Tráfico de Drogas,Emboscada,Objeto Contundente,1,1,Feminino,61,Delegacia Casa Forte,Arquivado,-8.108938564164799,-34.89457904397452
OCR104119,2024-11-20 19:48:16.968079,Casa Forte,Estupro,Invasão Residencial,Faca,1,3,Não Informado,67,Delegacia Casa Forte,Arquivado,-8.139635566182042,-34.90665581763918
OCR104120,2023-04-28 19:48:16.968081,Imbiribeira,Estelionato,Crime Cibernético,Faca,3,3,Feminino,32,Delegacia Casa Forte,Arquivado,-8.115345122931679,-34.90485542375758
OCR104121,2024-01-20 19:48:16.968083,Tamarineira,Estupro,Uso de Arma de Fogo,Nenhum,1,3,Feminino,33,Delegacia Pina,Em Investigação,-8.11966371548515,-34.871709131332686
OCR104122,2023-03-30 19:48:16.968085,Pina,Sequestro,Golpe Telefônico,Arma de Fogo,1,4,Não Informado,36,Delegacia Afogados,Concluído,-8.129631861278657,-34.90664258478016
OCR104123,2024-08-22 19:48:16.968086,Afogados,Roubo,Fraude Online,Arma de Fogo,2,1,Feminino,32,Delegacia Santo Amaro,Arquivado,-8.106920149676421,-34.88118031709766
OCR104124,2022-11-09 19:48:16.968089,Tamarineira,Estupro,Fraude Online,Nenhum,2,4,Não Informado,36,Delegacia Santo Amaro,Concluído,-8.103041780317252,-34.91266810049485
OCR104125,2023-12-17 19:48:16.968091,Santo Amaro,Violência Doméstica,Invasão Residencial,Arma de Fogo,3,0,Não Informado,30,Delegacia Boa Viagem,Em Investigação,-8.135322221320378,-34.883413252323
OCR104126,2024-02-20 19:48:16.968093,Imbiribeira,Latrocínio,Emboscada,Nenhum,4,1,Não Informado,48,Delegacia Torre,Em Investigação,-8.131577161122411,-34.91449035845659
OCR104127,2024-01-14 19:48:16.968095,Tamarineira,Sequestro,Estelionato Bancário,Explosivos,1,4,Feminino,25,Delegacia Boa Viagem,Em Investigação,-8.099288435917707,-34.876977173038384
OCR104128,2024-10-16 19:48:16.968097,Torre,Latrocínio,Estelionato Bancário,Objeto Contundente,4,0,Masculino,51,Delegacia Torre,Concluído,-8.11398595207204,-34.915636409080875
OCR104129,2023-04-02 19:48:16.968099,Tamarineira,Homicídio,Assalto a Mão Armada,Nenhum,0,2,Não Informado,24,Delegacia Casa Forte,Em Investigação,-8.053020400757159,-34.8951059229856
OCR104130,2022-11-02 19:48:16.968100,Santo Amaro,Latrocínio,Uso de Arma de Fogo,Objeto Contundente,0,4,Feminino,38,Delegacia Pina,Arquivado,-8.082553529714588,-34.94480311996943
OCR104131,2025-07-30 19:48:16.968102,Pina,Furto,Estupro Coletivo,Nenhum,1,4,Não Informado,66,Delegacia Pina,Concluído,-8.053779619696737,-34.9104006748785
OCR104132,2022-09-01 19:48:16.968104,Espinheiro,Tráfico de Drogas,Estupro Coletivo,Faca,0,2,Masculino,52,Delegacia Afogados,Em Investigação,-8.130074162413642,-34.90781876260228
OCR104133,2025-07-12 19:48:16.968106,Torre,Estupro,Arrombamento,Objeto Contundente,3,3,Não Informado,24,Delegacia Torre,Concluído,-8.147930512898684,-34.899455159270474
OCR104134,2025-08-22 19:48:16.968108,Santo Amaro,Furto,Uso de Arma de Fogo,Nenhum,4,0,Feminino,55,Delegacia Santo Amaro,Em Investigação,-8.115970866024906,-34.89877841645948
OCR104135,2023-05-03 19:48:16.968110,Afogados,Latrocínio,Assalto a Mão Armada,Arma de Fogo,4,3,Não Informado,65,Delegacia Santo Amaro,Arquivado,-8.112444612585636,-34.933497089160134
OCR104136,2023-12-13 19:48:16.968111,Graças,Estupro,Uso de Arma de Fogo,Nenhum,0,4,Masculino,20,Delegacia Pina,Em Investigação,-8.059669442015574,-34.89767302025203
OCR104137,2025-08-04 19:48:16.968113,Boa Viagem,Ameaça,Estelionato Bancário,Explosivos,4,2,Feminino,33,Delegacia Santo Amaro,Em Investigação,-8.070485747457237,-34.9311906002654
OCR104138,2025-02-04 19:48:16.968115,Tamarineira,Ameaça,Invasão Residencial,Explosivos,3,0,Masculino,44,Delegacia Casa Forte,Concluído,-8.090936132052471,-34.945899263142145
OCR104139,2023-08-22 19:48:16.968117,Santo Amaro,Violência Doméstica,Estupro Coletivo,Nenhum,4,2,Masculino,46,Delegacia Casa Forte,Em Investigação,-8.136136614332859,-34.864329481263525
OCR104140,2025-05-12 19:48:16.968118,Boa Viagem,Ameaça,Crime Cibernético,Explosivos,3,0,Não Informado,42,Delegacia Torre,Arquivado,-8.102987610719195,-34.91029602480737
OCR104141,2022-12-11 19:48:16.968121,Boa Viagem,Tráfico de Drogas,Invasão Residencial,Nenhum,0,2,Não Informado,26,Delegacia Pina,Concluído,-8.113204761382361,-34.85236289413488
OCR104142,2023-09-19 19:48:16.968122,Espinheiro,Estelionato,Assalto a Mão Armada,Faca,0,1,Feminino,15,Delegacia Casa Forte,Arquivado,-8.142695310031197,-34.86974211549969
OCR104143,2023-05-28 19:48:16.968124,Afogados,Violência Doméstica,Emboscada,Faca,1,2,Masculino,39,Delegacia Afogados,Em Investigação,-8.09304584434206,-34.917239590977886
OCR104144,2023-04-29 19:48:16.968126,Espinheiro,Estupro,Invasão Residencial,Objeto Contundente,4,4,Feminino,48,Delegacia Torre,Arquivado,-8.093537578069075,-34.86472876787558
OCR104145,2022-12-03 19:48:16.968128,Graças,Violência Doméstica,Arrombamento,Faca,1,2,Não Informado,27,Delegacia Casa Forte,Em Investigação,-8.073759605485964,-34.876833477585265
OCR104146,2025-03-06 19:48:16.968130,Casa Forte,Furto,Fraude Online,Objeto Contundente,3,0,Masculino,38,Delegacia Boa Viagem,Em Investigação,-8.14293239657217,-34.94849494661461
OCR104147,2024-07-24 19:48:16.968132,Pina,Violência Doméstica,Golpe Telefônico,Faca,2,1,Não Informado,60,Delegacia Afogados,Em Investigação,-8.06339532517717,-34.87401926340101
OCR104148,2023-06-18 19:48:16.968133,Pina,Tráfico de Drogas,Assalto a Mão Armada,Objeto Contundente,3,4,Feminino,49,Delegacia Casa Forte,Concluído,-8.055264119998949,-34.860067401017886
OCR104149,2022-12-27 19:48:16.968135,Graças,Homicídio,Emboscada,Faca,3,3,Masculino,50,Delegacia Afogados,Concluído,-8.140489150825603,-34.876235988286524
OCR104150,2022-09-14 19:48:16.968137,Espinheiro,Estelionato,Invasão Residencial,Explosivos,1,2,Não Informado,29,Delegacia Torre,Arquivado,-8.119163939866384,-34.87278116116549
OCR104151,2024-11-21 19:48:16.968139,Casa Forte,Tráfico de Drogas,Crime Cibernético,Faca,4,1,Feminino,24,Delegacia Afogados,Arquivado,-8.073442113831819,-34.877655515859644
OCR104152,2023-04-23 19:48:16.968141,Espinheiro,Homicídio,Fraude Online,Objeto Contundente,1,2,Masculino,16,Delegacia Boa Viagem,Em Investigação,-8.131656622072304,-34.92089961876112
OCR104153,2023-01-05 19:48:16.968142,Imbiribeira,Roubo,Uso de Arma de Fogo,Arma de Fogo,4,2,Masculino,35,Delegacia Pina,Arquivado,-8.076966225274028,-34.8510631185372
OCR104154,2023-12-11 19:48:16.968144,Boa Viagem,Roubo,Crime Cibernético,Arma de Fogo,4,4,Feminino,30,Delegacia Boa Viagem,Concluído,-8.09949159822914,-34.91549193725428
OCR104155,2024-01-21 19:48:16.968146,Graças,Estupro,Golpe Telefônico,Arma de Fogo,1,2,Feminino,52,Delegacia Torre,Concluído,-8.10180702186045,-34.921747886443164
OCR104156,2025-01-19 19:48:16.968148,Boa Viagem,Latrocínio,Uso de Arma de Fogo,Nenhum,0,1,Feminino,17,Delegacia Santo Amaro,Arquivado,-8.144554365601627,-34.89400363540882
OCR104157,2024-09-21 19:48:16.968150,Tamarineira,Tráfico de Drogas,Emboscada,Faca,1,1,Não Informado,15,Delegacia Torre,Arquivado,-8.107955824248396,-34.89438891369972
OCR104158,2024-07-23 19:48:16.968152,Espinheiro,Roubo,Invasão Residencial,Faca,4,2,Masculino,29,Delegacia Casa Forte,Concluído,-8.090135836192028,-34.876433936923
OCR104159,2023-07-23 19:48:16.968153,Pina,Violência Doméstica,Arrombamento,Objeto Contundente,4,1,Masculino,65,Delegacia Casa Forte,Em Investigação,-8.131443612502576,-34.85583471201546
OCR104160,2025-07-05 19:48:16.968155,Santo Amaro,Estelionato,Fraude Online,Arma de Fogo,2,1,Não Informado,52,Delegacia Santo Amaro,Concluído,-8.114191344783597,-34.924273456364226
OCR104161,2024-03-27 19:48:16.968157,Tamarineira,Roubo,Estelionato Bancário,Arma de Fogo,1,4,Masculino,63,Delegacia Boa Viagem,Arquivado,-8.117248362313484,-34.94807186708962
OCR104162,2023-04-16 19:48:16.968159,Pina,Tráfico de Drogas,Arrombamento,Objeto Contundente,3,1,Não Informado,37,Delegacia Torre,Em Investigação,-8.095053917560909,-34.86123906020632
OCR104163,2023-08-01 19:48:16.968161,Boa Viagem,Latrocínio,Golpe Telefônico,Arma de Fogo,3,4,Não Informado,24,Delegacia Afogados,Arquivado,-8.144122123759528,-34.93294687884851
OCR104164,2025-02-01 19:48:16.968164,Imbiribeira,Roubo,Crime Cibernético,Arma de Fogo,4,4,Feminino,48,Delegacia Boa Viagem,Concluído,-8.1256727819057,-34.90758186277405
OCR104165,2024-08-21 19:48:16.968167,Boa Viagem,Furto,Crime Cibernético,Objeto Contundente,2,2,Masculino,55,Delegacia Santo Amaro,Arquivado,-8.076122932793394,-34.91473629028898
OCR104166,2025-03-25 19:48:16.968170,Imbiribeira,Ameaça,Golpe Telefônico,Objeto Contundente,0,2,Masculino,56,Delegacia Casa Forte,Concluído,-8.105615175240045,-34.90495359393797
OCR104167,2023-12-17 19:48:16.968174,Casa Forte,Roubo,Arrombamento,Faca,1,1,Feminino,23,Delegacia Afogados,Em Investigação,-8.084807977589417,-34.86306230246039
OCR104168,2023-03-19 19:48:16.968179,Torre,Sequestro,Golpe Telefônico,Explosivos,3,4,Masculino,58,Delegacia Pina,Em Investigação,-8.066339693485528,-34.859932673951846
OCR104169,2025-01-20 19:48:16.968183,Pina,Violência Doméstica,Uso de Arma de Fogo,Objeto Contundente,4,2,Não Informado,40,Delegacia Santo Amaro,Concluído,-8.11888109988676,-34.932182908540895
OCR104170,2022-12-14 19:48:16.968185,Espinheiro,Estelionato,Fraude Online,Faca,2,1,Feminino,68,Delegacia Pina,Em Investigação,-8.133452304234014,-34.922617619040494
OCR104171,2024-11-18 19:48:16.968187,Torre,Roubo,Assalto a Mão Armada,Arma de Fogo,4,1,Masculino,61,Delegacia Torre,Arquivado,-8.059655111561623,-34.94958663709149
OCR104172,2024-10-19 19:48:16.968189,Afogados,Estelionato,Estelionato Bancário,Nenhum,4,1,Feminino,24,Delegacia Torre,Concluído,-8.09000030370746,-34.9040087368447
OCR104173,2023-01-26 19:48:16.968190,Imbiribeira,Estupro,Crime Cibernético,Arma de Fogo,2,2,Não Informado,37,Delegacia Santo Amaro,Arquivado,-8.062551184440053,-34.86645652530129
OCR104174,2024-01-02 19:48:16.968192,Graças,Estupro,Estupro Coletivo,Objeto Contundente,4,1,Masculino,68,Delegacia Casa Forte,Arquivado,-8.051014903478944,-34.867756740889156
OCR104175,2023-05-27 19:48:16.968194,Torre,Estelionato,Estelionato Bancário,Arma de Fogo,2,2,Não Informado,59,Delegacia Santo Amaro,Concluído,-8.108565681719606,-34.902894340096296
OCR104176,2025-02-17 19:48:16.968196,Pina,Latrocínio,Golpe Telefônico,Faca,2,3,Masculino,34,Delegacia Afogados,Em Investigação,-8.105520651980994,-34.94588074014544
OCR104177,2025-05-02 19:48:16.968198,Boa Viagem,Estelionato,Arrombamento,Arma de Fogo,1,4,Feminino,41,Delegacia Boa Viagem,Em Investigação,-8.12356704906986,-34.902870467508045
OCR104178,2023-02-02 19:48:16.968199,Tamarineira,Homicídio,Golpe Telefônico,Nenhum,0,0,Não Informado,53,Delegacia Santo Amaro,Concluído,-8.1200940138499,-34.94403255517352
OCR104179,2022-10-14 19:48:16.968201,Casa Forte,Violência Doméstica,Estupro Coletivo,Arma de Fogo,1,0,Feminino,20,Delegacia Boa Viagem,Em Investigação,-8.080390069948994,-34.90679562048709
OCR104180,2024-08-07 19:48:16.968203,Graças,Latrocínio,Crime Cibernético,Faca,4,2,Masculino,59,Delegacia Casa Forte,Em Investigação,-8.118639931748303,-34.85905600725272
OCR104181,2025-04-17 19:48:16.968205,Pina,Furto,Uso de Arma de Fogo,Explosivos,3,4,Feminino,59,Delegacia Torre,Em Investigação,-8.134713615740196,-34.86278931440113
OCR104182,2025-05-26 19:48:16.968207,Santo Amaro,Violência Doméstica,Crime Cibernético,Explosivos,1,3,Não Informado,26,Delegacia Casa Forte,Em Investigação,-8.149363796098973,-34.91979509656816
OCR104183,2025-02-09 19:48:16.968208,Tamarineira,Estupro,Emboscada,Faca,0,1,Masculino,27,Delegacia Casa Forte,Arquivado,-8.138918362087033,-34.88199256786862
OCR104184,2022-10-03 19:48:16.968210,Torre,Ameaça,Uso de Arma de Fogo,Explosivos,1,1,Feminino,50,Delegacia Pina,Concluído,-8.096960353133731,-34.85170521059558
OCR104185,2023-07-07 19:48:16.968212,Imbiribeira,Homicídio,Emboscada,Objeto Contundente,1,2,Feminino,31,Delegacia Pina,Em Investigação,-8.1181254176382,-34.905316133063835
OCR104186,2022-11-07 19:48:16.968214,Torre,Estelionato,Crime Cibernético,Nenhum,2,2,Masculino,14,Delegacia Torre,Arquivado,-8.141904649871881,-34.859746056821734
OCR104187,2023-10-13 19:48:16.968215,Pina,Estupro,Assalto a Mão Armada,Arma de Fogo,1,3,Feminino,26,Delegacia Casa Forte,Concluído,-8.100992475196316,-34.89114007740654
OCR104188,2023-04-07 19:48:16.968217,Torre,Furto,Estelionato Bancário,Faca,2,0,Não Informado,32,Delegacia Santo Amaro,Concluído,-8.13712702310466,-34.94443687841704
OCR104189,2022-10-19 19:48:16.968219,Graças,Furto,Golpe Telefônico,Nenhum,0,1,Feminino,18,Delegacia Afogados,Concluído,-8.108041524265591,-34.88970719120621
OCR104190,2022-10-27 19:48:16.968220,Santo Amaro,Estupro,Emboscada,Explosivos,1,1,Masculino,42,Delegacia Afogados,Em Investigação,-8.140797532124045,-34.90018668836056
OCR104191,2023-12-19 19:48:16.968222,Santo Amaro,Sequestro,Crime Cibernético,Objeto Contundente,0,4,Feminino,48,Delegacia Torre,Arquivado,-8.098248674768957,-34.94621902687587
OCR104192,2023-07-09 19:48:16.968224,Pina,Ameaça,Assalto a Mão Armada,Nenhum,0,1,Feminino,28,Delegacia Santo Amaro,Concluído,-8.148555807990569,-34.8934856988578
OCR104193,2023-12-08 19:48:16.968225,Tamarineira,Roubo,Assalto a Mão Armada,Arma de Fogo,2,3,Não Informado,14,Delegacia Casa Forte,Em Investigação,-8.100097144911341,-34.92025962984889
OCR104194,2024-03-27 19:48:16.968228,Tamarineira,Estelionato,Golpe Telefônico,Nenhum,1,1,Feminino,41,Delegacia Pina,Em Investigação,-8.13230821470335,-34.89546419760321
OCR104195,2024-05-18 19:48:16.968229,Imbiribeira,Homicídio,Fraude Online,Faca,0,1,Feminino,53,Delegacia Casa Forte,Em Investigação,-8.065769351981864,-34.91095819835899
OCR104196,2022-10-30 19:48:16.968231,Pina,Latrocínio,Golpe Telefônico,Nenhum,1,4,Feminino,24,Delegacia Casa Forte,Em Investigação,-8.126610274902529,-34.9130836290124
OCR104197,2024-05-21 19:48:16.968233,Afogados,Ameaça,Emboscada,Objeto Contundente,0,2,Não Informado,33,Delegacia Santo Amaro,Em Investigação,-8.11683659480258,-34.86693052693795
OCR104198,2023-09-20 19:48:16.968235,Tamarineira,Estelionato,Crime Cibernético,Objeto Contundente,3,1,Masculino,53,Delegacia Afogados,Em Investigação,-8.128547186041995,-34.85245573825341
OCR104199,2023-02-07 19:48:16.968236,Boa Viagem,Ameaça,Fraude Online,Objeto Contundente,2,4,Feminino,46,Delegacia Boa Viagem,Concluído,-8.119546446894512,-34.910770245264374
OCR104200,2023-10-07 19:48:16.968240,Torre,Tráfico de Drogas,Crime Cibernético,Explosivos,3,4,Não Informado,18,Delegacia Torre,Concluído,-8.105349643864368,-34.93854441335965
OCR104201,2025-07-11 19:48:16.968243,Espinheiro,Homicídio,Uso de Arma de Fogo,Explosivos,3,1,Não Informado,68,Delegacia Santo Amaro,Arquivado,-8.13870755362887,-34.868614139853634
OCR104202,2025-02-17 19:48:16.968246,Graças,Violência Doméstica,Emboscada,Explosivos,2,1,Feminino,58,Delegacia Boa Viagem,Concluído,-8.135426062374515,-34.86944593023806
OCR104203,2022-10-29 19:48:16.968249,Santo Amaro,Furto,Uso de Arma de Fogo,Nenhum,3,1,Feminino,63,Delegacia Boa Viagem,Concluído,-8.085547639447324,-34.901700724138195
OCR104204,2025-04-24 19:48:16.968252,Casa Forte,Sequestro,Emboscada,Arma de Fogo,1,3,Masculino,35,Delegacia Boa Viagem,Em Investigação,-8.136414423700238,-34.866445693806135
OCR104205,2025-08-13 19:48:16.968256,Imbiribeira,Violência Doméstica,Estupro Coletivo,Explosivos,4,0,Masculino,44,Delegacia Afogados,Concluído,-8.118978248999689,-34.92724258534791
OCR104206,2023-10-26 19:48:16.968260,Santo Amaro,Estupro,Invasão Residencial,Explosivos,0,2,Masculino,36,Delegacia Torre,Concluído,-8.12328147414965,-34.91922895195399
OCR104207,2024-09-04 19:48:16.968262,Santo Amaro,Roubo,Golpe Telefônico,Faca,0,2,Feminino,29,Delegacia Torre,Concluído,-8.135769577355696,-34.94549345930952
OCR104208,2022-12-23 19:48:16.968264,Torre,Roubo,Crime Cibernético,Objeto Contundente,0,2,Masculino,36,Delegacia Casa Forte,Em Investigação,-8.130938472416528,-34.93183851939031
OCR104209,2023-10-15 19:48:16.968266,Torre,Roubo,Uso de Arma de Fogo,Explosivos,4,1,Masculino,28,Delegacia Boa Viagem,Concluído,-8.064262944316171,-34.94057612799483
OCR104210,2022-10-24 19:48:16.968268,Boa Viagem,Tráfico de Drogas,Estelionato Bancário,Explosivos,4,1,Não Informado,54,Delegacia Torre,Arquivado,-8.100722743239313,-34.9283827100613
OCR104211,2025-01-24 19:48:16.968270,Santo Amaro,Roubo,Assalto a Mão Armada,Objeto Contundente,1,3,Feminino,35,Delegacia Santo Amaro,Concluído,-8.052491185960932,-34.89897705710034
OCR104212,2023-04-17 19:48:16.968271,Graças,Furto,Assalto a Mão Armada,Explosivos,0,0,Masculino,44,Delegacia Santo Amaro,Em Investigação,-8.147480390900826,-34.873205138990635
OCR104213,2023-01-23 19:48:16.968273,Graças,Estupro,Assalto a Mão Armada,Faca,3,1,Masculino,22,Delegacia Boa Viagem,Em Investigação,-8.103570923231327,-34.85860924091302
OCR104214,2025-04-16 19:48:16.968275,Espinheiro,Sequestro,Estupro Coletivo,Objeto Contundente,2,0,Feminino,17,Delegacia Pina,Concluído,-8.092195693438196,-34.90503525645915
OCR104215,2022-12-17 19:48:16.968277,Afogados,Latrocínio,Fraude Online,Objeto Contundente,4,2,Não Informado,67,Delegacia Pina,Arquivado,-8.147380399713409,-34.92575111719438
OCR104216,2023-05-17 19:48:16.968279,Espinheiro,Roubo,Estupro Coletivo,Explosivos,0,4,Masculino,36,Delegacia Boa Viagem,Arquivado,-8.144172276489812,-34.91702820876647
OCR104217,2024-07-16 19:48:16.968281,Pina,Tráfico de Drogas,Crime Cibernético,Arma de Fogo,4,1,Feminino,15,Delegacia Torre,Concluído,-8.080397163566623,-34.94251405742012
OCR104218,2024-06-26 19:48:16.968282,Tamarineira,Estelionato,Crime Cibernético,Explosivos,0,2,Feminino,49,Delegacia Santo Amaro,Arquivado,-8.102397536375769,-34.94481955122368
OCR104219,2024-07-12 19:48:16.968284,Imbiribeira,Roubo,Crime Cibernético,Faca,1,0,Masculino,59,Delegacia Casa Forte,Concluído,-8.146325715123242,-34.877807990900116
OCR104220,2023-06-24 19:48:16.968286,Graças,Roubo,Estelionato Bancário,Arma de Fogo,0,3,Feminino,30,Delegacia Casa Forte,Concluído,-8.11137082637054,-34.912952330858374
OCR104221,2023-06-10 19:48:16.968287,Graças,Latrocínio,Crime Cibernético,Arma de Fogo,2,1,Masculino,32,Delegacia Santo Amaro,Arquivado,-8.123650144457654,-34.859489809403975
OCR104222,2025-06-09 19:48:16.968289,Tamarineira,Sequestro,Assalto a Mão Armada,Explosivos,1,1,Não Informado,49,Delegacia Torre,Em Investigação,-8.117961323694704,-34.868349680019364
OCR104223,2023-09-12 19:48:16.968291,Afogados,Homicídio,Assalto a Mão Armada,Arma de Fogo,4,2,Não Informado,28,Delegacia Boa Viagem,Concluído,-8.121240614799161,-34.881571879688224
